iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var
3781,394626.0,142.0,-87.06641579559368,7411.0,0.0,0.0,0.0,1.0,0.0,2965.2667560527298,116.31017206485105,24.843584204409986,0.0,-7.799999999999988,0.045405478343003645,-3.3175484033731313,n/a,n/a,n/a,n/a,n/a
3782,394730.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.352947785304143,n/a,n/a,n/a,n/a,n/a
3783,394834.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.309456550157987,n/a,n/a,n/a,n/a,n/a
3784,394938.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.4879222833193264,n/a,n/a,n/a,n/a,n/a
3785,395042.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.3805735478034387,n/a,n/a,n/a,n/a,n/a
3786,395146.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.3108425507178674,n/a,n/a,n/a,n/a,n/a
3787,395250.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.407688617706299,n/a,n/a,n/a,n/a,n/a
3788,395354.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.4014410238999586,n/a,n/a,n/a,n/a,n/a
3789,395458.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2988038796644945,n/a,n/a,n/a,n/a,n/a
3790,395562.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2205291711367092,n/a,n/a,n/a,n/a,n/a
3791,395666.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.3112399761493387,n/a,n/a,n/a,n/a,n/a
3792,395770.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.308386435875526,n/a,n/a,n/a,n/a,n/a
3793,395874.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2023423451643724,n/a,n/a,n/a,n/a,n/a
3794,395978.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.208655210641714,n/a,n/a,n/a,n/a,n/a
3795,396082.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.3413712061368503,n/a,n/a,n/a,n/a,n/a
3796,396186.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.3180962892679067,n/a,n/a,n/a,n/a,n/a
3797,396290.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.057477125754723,n/a,n/a,n/a,n/a,n/a
3798,396394.0,142.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.228018595622136,n/a,n/a,n/a,n/a,n/a
3799,396501.0,143.0,-78.35935166424562,7584.0,0.0,0.0,0.0,1.0,0.0,2042.0961911868012,10.27387413221017,34.94997952884982,-1.869331193095646,-5.599999999999996,0.04743539029535865,-3.1012029464428243,n/a,n/a,n/a,n/a,n/a
3800,396605.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1481072169083815,n/a,n/a,n/a,n/a,n/a
3801,396709.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0823999368227444,n/a,n/a,n/a,n/a,n/a
3802,396813.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.192333404834454,n/a,n/a,n/a,n/a,n/a
3803,396917.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.3062335711259108,n/a,n/a,n/a,n/a,n/a
3804,397021.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.283996398632343,n/a,n/a,n/a,n/a,n/a
3805,397125.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0699446201324463,n/a,n/a,n/a,n/a,n/a
3806,397229.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2750489161564755,n/a,n/a,n/a,n/a,n/a
3807,397333.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2557062185727634,n/a,n/a,n/a,n/a,n/a
3808,397437.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8898955491872935,n/a,n/a,n/a,n/a,n/a
3809,397541.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1859719936664286,n/a,n/a,n/a,n/a,n/a
3810,397645.0,143.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2754006752601037,n/a,n/a,n/a,n/a,n/a
3811,397752.0,144.0,-45.380194372009356,2866.0,0.0,0.0,0.0,1.0,0.0,4790.726825416492,88.66382021931184,20.27980562799221,0.0,-6.999999999999991,0.026866713189113746,-3.377719622391921,n/a,n/a,n/a,n/a,n/a
3812,397856.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2258868584266076,n/a,n/a,n/a,n/a,n/a
3813,397960.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1839598692380466,n/a,n/a,n/a,n/a,n/a
3814,398064.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.3145676942972035,n/a,n/a,n/a,n/a,n/a
3815,398168.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.257529167028574,n/a,n/a,n/a,n/a,n/a
3816,398272.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2971389843867374,n/a,n/a,n/a,n/a,n/a
3817,398376.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2381688081301174,n/a,n/a,n/a,n/a,n/a
3818,398480.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.176966373737042,n/a,n/a,n/a,n/a,n/a
3819,398584.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.319534338437594,n/a,n/a,n/a,n/a,n/a
3820,398688.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.25418208195613,n/a,n/a,n/a,n/a,n/a
3821,398792.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.24884295463562,n/a,n/a,n/a,n/a,n/a
3822,398896.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.3608834193303037,n/a,n/a,n/a,n/a,n/a
3823,399000.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.151701193589431,n/a,n/a,n/a,n/a,n/a
3824,399104.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2810523693378153,n/a,n/a,n/a,n/a,n/a
3825,399208.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1715006278111386,n/a,n/a,n/a,n/a,n/a
3826,399312.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2499896563016453,n/a,n/a,n/a,n/a,n/a
3827,399416.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.258465986985427,n/a,n/a,n/a,n/a,n/a
3828,399520.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.21780434021583,n/a,n/a,n/a,n/a,n/a
3829,399624.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.249601730933556,n/a,n/a,n/a,n/a,n/a
3830,399728.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2728493213653564,n/a,n/a,n/a,n/a,n/a
3831,399832.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.240846413832444,n/a,n/a,n/a,n/a,n/a
3832,399936.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.086679843755869,n/a,n/a,n/a,n/a,n/a
3833,400040.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.117799245394193,n/a,n/a,n/a,n/a,n/a
3834,400144.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.199287487910344,n/a,n/a,n/a,n/a,n/a
3835,400248.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2008365300985484,n/a,n/a,n/a,n/a,n/a
3836,400352.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2165329456329346,n/a,n/a,n/a,n/a,n/a
3837,400456.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2210603677309475,n/a,n/a,n/a,n/a,n/a
3838,400560.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.3101437091827393,n/a,n/a,n/a,n/a,n/a
3839,400664.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.193300100473257,n/a,n/a,n/a,n/a,n/a
3840,400768.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.988458963540884,n/a,n/a,n/a,n/a,n/a
3841,400872.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0625935884622426,n/a,n/a,n/a,n/a,n/a
3842,400976.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.313439754339365,n/a,n/a,n/a,n/a,n/a
3843,401080.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.21339959364671,n/a,n/a,n/a,n/a,n/a
3844,401184.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.07647835291349,n/a,n/a,n/a,n/a,n/a
3845,401288.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.954327234855065,n/a,n/a,n/a,n/a,n/a
3846,401392.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1566236936129055,n/a,n/a,n/a,n/a,n/a
3847,401496.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1797308921813965,n/a,n/a,n/a,n/a,n/a
3848,401600.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.962483369387113,n/a,n/a,n/a,n/a,n/a
3849,401704.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1264678698319655,n/a,n/a,n/a,n/a,n/a
3850,401808.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1791387704702525,n/a,n/a,n/a,n/a,n/a
3851,401912.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9842185423924374,n/a,n/a,n/a,n/a,n/a
3852,402016.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9859352662013126,n/a,n/a,n/a,n/a,n/a
3853,402120.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1112484014951267,n/a,n/a,n/a,n/a,n/a
3854,402224.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.014407909833468,n/a,n/a,n/a,n/a,n/a
3855,402328.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0935849960033712,n/a,n/a,n/a,n/a,n/a
3856,402432.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0898355153890757,n/a,n/a,n/a,n/a,n/a
3857,402536.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.067504571034358,n/a,n/a,n/a,n/a,n/a
3858,402640.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9344863891601562,n/a,n/a,n/a,n/a,n/a
3859,402744.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.025560819185697,n/a,n/a,n/a,n/a,n/a
3860,402848.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0130487772134633,n/a,n/a,n/a,n/a,n/a
3861,402952.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.1042213439941406,n/a,n/a,n/a,n/a,n/a
3862,403056.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0920177423037014,n/a,n/a,n/a,n/a,n/a
3863,403160.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8718885641831617,n/a,n/a,n/a,n/a,n/a
3864,403264.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.935254317063552,n/a,n/a,n/a,n/a,n/a
3865,403368.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.2174834654881406,n/a,n/a,n/a,n/a,n/a
3866,403472.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.176821305201604,n/a,n/a,n/a,n/a,n/a
3867,403576.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.164893021950355,n/a,n/a,n/a,n/a,n/a
3868,403680.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8830209328578067,n/a,n/a,n/a,n/a,n/a
3869,403784.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9520014982957106,n/a,n/a,n/a,n/a,n/a
3870,403888.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.054416216336764,n/a,n/a,n/a,n/a,n/a
3871,403992.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0033221428210917,n/a,n/a,n/a,n/a,n/a
3872,404096.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0503991750570445,n/a,n/a,n/a,n/a,n/a
3873,404200.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.098760256400475,n/a,n/a,n/a,n/a,n/a
3874,404304.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.980007061591515,n/a,n/a,n/a,n/a,n/a
3875,404408.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0637614727020264,n/a,n/a,n/a,n/a,n/a
3876,404512.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0360013521634617,n/a,n/a,n/a,n/a,n/a
3877,404616.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.842255170528705,n/a,n/a,n/a,n/a,n/a
3878,404720.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.08285509623014,n/a,n/a,n/a,n/a,n/a
3879,404824.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0205635841076193,n/a,n/a,n/a,n/a,n/a
3880,404928.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.933824612544133,n/a,n/a,n/a,n/a,n/a
3881,405032.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0553064346313477,n/a,n/a,n/a,n/a,n/a
3882,405136.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9649894420917215,n/a,n/a,n/a,n/a,n/a
3883,405240.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.000081392434927,n/a,n/a,n/a,n/a,n/a
3884,405344.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0555262015416074,n/a,n/a,n/a,n/a,n/a
3885,405448.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.844894610918485,n/a,n/a,n/a,n/a,n/a
3886,405552.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8242838015923133,n/a,n/a,n/a,n/a,n/a
3887,405656.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0343512846873355,n/a,n/a,n/a,n/a,n/a
3888,405760.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0864690083723803,n/a,n/a,n/a,n/a,n/a
3889,405864.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.92887674845182,n/a,n/a,n/a,n/a,n/a
3890,405968.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9689380939190206,n/a,n/a,n/a,n/a,n/a
3891,406072.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.936382587139423,n/a,n/a,n/a,n/a,n/a
3892,406176.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.973613042097825,n/a,n/a,n/a,n/a,n/a
3893,406280.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8464780770815334,n/a,n/a,n/a,n/a,n/a
3894,406384.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.034317346719595,n/a,n/a,n/a,n/a,n/a
3895,406488.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8573418397169847,n/a,n/a,n/a,n/a,n/a
3896,406592.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9710115836216855,n/a,n/a,n/a,n/a,n/a
3897,406696.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9874670872321496,n/a,n/a,n/a,n/a,n/a
3898,406800.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9984101148752065,n/a,n/a,n/a,n/a,n/a
3899,406904.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9682602148789625,n/a,n/a,n/a,n/a,n/a
3900,407008.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9397481771615834,n/a,n/a,n/a,n/a,n/a
3901,407112.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9133786788353553,n/a,n/a,n/a,n/a,n/a
3902,407216.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.7621667751899133,n/a,n/a,n/a,n/a,n/a
3903,407320.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9950517140902004,n/a,n/a,n/a,n/a,n/a
3904,407424.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.939165683893057,n/a,n/a,n/a,n/a,n/a
3905,407528.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.80666996882512,n/a,n/a,n/a,n/a,n/a
3906,407632.0,144.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.969399929046631,n/a,n/a,n/a,n/a,n/a
3907,407739.0,145.0,-39.75462964304033,2878.0,0.0,0.0,0.0,1.0,0.0,3220.3096082358315,58.34717242353929,26.7291833482375,-1.4038129912754091,-6.299999999999994,0.0259728978457262,-3.0127483698037953,n/a,n/a,n/a,n/a,n/a
3908,407843.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0425738187936635,n/a,n/a,n/a,n/a,n/a
3909,407947.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9681061047774095,n/a,n/a,n/a,n/a,n/a
3910,408051.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.014204263687134,n/a,n/a,n/a,n/a,n/a
3911,408155.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9908942259274998,n/a,n/a,n/a,n/a,n/a
3912,408259.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8907817693857045,n/a,n/a,n/a,n/a,n/a
3913,408363.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8860214856954722,n/a,n/a,n/a,n/a,n/a
3914,408467.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0201443158663235,n/a,n/a,n/a,n/a,n/a
3915,408571.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.891122744633601,n/a,n/a,n/a,n/a,n/a
3916,408675.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.123319754233727,n/a,n/a,n/a,n/a,n/a
3917,408779.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0480025914999156,n/a,n/a,n/a,n/a,n/a
3918,408883.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0532406660226674,n/a,n/a,n/a,n/a,n/a
3919,408987.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.024401591374324,n/a,n/a,n/a,n/a,n/a
3920,409091.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8720829486846924,n/a,n/a,n/a,n/a,n/a
3921,409195.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0408289432525635,n/a,n/a,n/a,n/a,n/a
3922,409299.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8879936658419094,n/a,n/a,n/a,n/a,n/a
3923,409403.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.7695687183967004,n/a,n/a,n/a,n/a,n/a
3924,409507.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8968580869527965,n/a,n/a,n/a,n/a,n/a
3925,409611.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.953618746537429,n/a,n/a,n/a,n/a,n/a
3926,409715.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8481847873100867,n/a,n/a,n/a,n/a,n/a
3927,409819.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0989478001227746,n/a,n/a,n/a,n/a,n/a
3928,409923.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8896740399874172,n/a,n/a,n/a,n/a,n/a
3929,410027.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.900505726154034,n/a,n/a,n/a,n/a,n/a
3930,410131.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.7791588489825907,n/a,n/a,n/a,n/a,n/a
3931,410235.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.7590840321320753,n/a,n/a,n/a,n/a,n/a
3932,410339.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9735985535841722,n/a,n/a,n/a,n/a,n/a
3933,410443.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8631422336284933,n/a,n/a,n/a,n/a,n/a
3934,410547.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.0184276470771203,n/a,n/a,n/a,n/a,n/a
3935,410651.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.7834132451277513,n/a,n/a,n/a,n/a,n/a
3936,410755.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8858198661070604,n/a,n/a,n/a,n/a,n/a
3937,410859.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8766060792482815,n/a,n/a,n/a,n/a,n/a
3938,410963.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.924536558297964,n/a,n/a,n/a,n/a,n/a
3939,411067.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.718525840685918,n/a,n/a,n/a,n/a,n/a
3940,411171.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.004832469500028,n/a,n/a,n/a,n/a,n/a
3941,411275.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8879317870506873,n/a,n/a,n/a,n/a,n/a
3942,411379.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.9938032993903527,n/a,n/a,n/a,n/a,n/a
3943,411483.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8612518310546875,n/a,n/a,n/a,n/a,n/a
3944,411587.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.842300396699172,n/a,n/a,n/a,n/a,n/a
3945,411691.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.8137160814725437,n/a,n/a,n/a,n/a,n/a
3946,411795.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.7923837991861196,n/a,n/a,n/a,n/a,n/a
3947,411899.0,145.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.7711117267608643,n/a,n/a,n/a,n/a,n/a
3948,412006.0,146.0,-53.85530011796825,2908.0,0.0,0.0,0.0,1.0,0.0,3396.8080857375935,200.2861960159322,10.924699882030158,0.0,-5.699999999999996,0.03688101788170564,-2.7566525569328895,n/a,n/a,n/a,n/a,n/a
3949,412110.0,146.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.6880861612466664,n/a,n/a,n/a,n/a,n/a
